session,SPXL~FAS,SPXL~VXX,FAS~VXX
2021-01-06,0.6628712339301651,-0.765533006961204,-0.3934949056071219
2021-01-07,0.667482558457095,-0.7783250636040743,-0.4007581150691635
2021-01-08,0.6583140358074187,-0.7773689928833747,-0.39640368233232454
2021-01-11,0.6498321591941536,-0.783625484003363,-0.39034625854607197
2021-01-12,0.6502162570693016,-0.7779778073464269,-0.39516606551027617
2021-01-13,0.6487628181106969,-0.7776174178345593,-0.39243889027267465
2021-01-14,0.6352993801137437,-0.7730331187024964,-0.3766819423669065
2021-01-15,0.641970472856528,-0.7762078488123049,-0.38686649448472243
2021-01-19,0.6390897290815739,-0.7822783496540537,-0.389700254994744
2021-01-20,0.6188621666385734,-0.7780129512470769,-0.3822664163539416
2021-01-21,0.6158611212944113,-0.7785532199222129,-0.378894613432818
2021-01-22,0.5964377159460588,-0.7608692670001658,-0.34363215106358835
2021-01-25,0.5900139218974113,-0.7471488708276561,-0.3510451507862045
2021-01-26,0.5669406125459902,-0.6657913740295396,-0.2769531469506497
2021-01-27,0.61778128899887,-0.7290307540274704,-0.39329436222912545
2021-01-28,0.6332489153055509,-0.7267564182424021,-0.39927150866424055
2021-01-29,0.6444775607354744,-0.7387302837135767,-0.4193984136630708
2021-02-01,0.6348762669483212,-0.7392768959842496,-0.4117129923508484
2021-02-02,0.7158951641308566,-0.7289267047684492,-0.48534711068905717
2021-02-03,0.7072736254964141,-0.7342937318972556,-0.4817746507129038
2021-02-04,0.7143079018138716,-0.7568880693736345,-0.5172275729123332
2021-02-05,0.7496411561998235,-0.7584058150147294,-0.5759932504457577
2021-02-08,0.7583186541504549,-0.7639356422859421,-0.5717921336761634
2021-02-09,0.7680879497665838,-0.7631973410600942,-0.5775799368446289
2021-02-10,0.7602340623102981,-0.7549212328376026,-0.5604126995594423
2021-02-11,0.7548341226459582,-0.744554311536212,-0.5463523593340668
2021-02-12,0.7469742109481452,-0.7476613481636145,-0.5492338972542942
2021-02-16,0.7336390223123034,-0.7585105594038937,-0.5401832804832681
2021-02-17,0.7301020799513592,-0.7542693800109023,-0.5332210252617525
2021-02-18,0.7327639539242707,-0.7525889414469341,-0.5335899699710012
2021-02-19,0.7183407337134116,-0.7486554019615926,-0.5420487350616418
2021-02-22,0.698836627483737,-0.7543485721635714,-0.5312550272204396
2021-02-23,0.6768238902497904,-0.7613402327953241,-0.5434626491416269
2021-02-24,0.6854935069064507,-0.7753609476942347,-0.5655155631990083
2021-02-25,0.7049845666565604,-0.8147463953820079,-0.5944376129236189
2021-02-26,0.708106756455684,-0.7990697282687631,-0.5721652859521401
2021-03-01,0.7292016294545828,-0.8170837651354305,-0.6016195202564993
2021-03-02,0.7299801718234715,-0.8137791878691629,-0.6033085010295959
2021-03-03,0.7069945409321537,-0.8153337867375524,-0.5943637571112258
2021-03-04,0.7109790083069502,-0.8184331331910114,-0.6003386924992402
2021-03-05,0.7197420808079298,-0.8256134597330489,-0.6136479873801571
2021-03-08,0.7061401638210641,-0.8268097707609556,-0.6080563763663052
2021-03-09,0.6746104113585144,-0.8257715408163991,-0.5909522675557403
2021-03-10,0.6763143319233418,-0.8250684410562329,-0.5881571320697722
2021-03-11,0.6664915353089284,-0.8266782664997846,-0.5783201493391816
2021-03-12,0.6624783821158928,-0.8252808997448794,-0.5761193147726527
2021-03-15,0.6479474263205458,-0.8221030319395394,-0.5527671923131091
2021-03-16,0.6462969918646342,-0.824078939641083,-0.5528113329114384
2021-03-17,0.6477837372355844,-0.8224034549845182,-0.5529546127442448
2021-03-18,0.6272781922691689,-0.8259597364985541,-0.542091486558753
2021-03-19,0.6332097011571063,-0.8280466503564833,-0.554587894554064
2021-03-22,0.6092681461265634,-0.83143060072959,-0.525577345965202
2021-03-23,0.6220033901527299,-0.8375856585530399,-0.5313406362275769
2021-03-24,0.6208641017150587,-0.8370825190280206,-0.5325977750726357
2021-03-25,0.6237538057170907,-0.8421511893404251,-0.5357177705840924
2021-03-26,0.6318477524135967,-0.8426257259592732,-0.5389911161804758
2021-03-29,0.6297157543875621,-0.8436383368523215,-0.5432997295433918
2021-03-30,0.6240842842527399,-0.8363987287428847,-0.5490939041858482
2021-03-31,0.6045297428424335,-0.8289061936524308,-0.5304748425959099
2021-04-01,0.6088886898536991,-0.8279297979235731,-0.5328707712469243
2021-04-05,0.6303167021530994,-0.8253551111061228,-0.57649403363064
2021-04-06,0.6221498302943959,-0.8213909199972682,-0.568406734703115
2021-04-07,0.6268865843935056,-0.8215093182221962,-0.5694427794509149
2021-04-08,0.6316793781972107,-0.820528023414507,-0.5842460939568915
2021-04-09,0.6372629181695886,-0.8201450256326929,-0.5794913582922242
2021-04-12,0.637581688034031,-0.8198057667947029,-0.5811123545252387
2021-04-13,0.6340312469631803,-0.8190467486339279,-0.5797553527195438
2021-04-14,0.6214732215485197,-0.8182009465504656,-0.5684011504209464
2021-04-15,0.6142576308505232,-0.8183118184439062,-0.5648016664345858
2021-04-16,0.6354931742132391,-0.8249269345865149,-0.5684613019300341
2021-04-19,0.6420613332560327,-0.8262967301604867,-0.5752509137374696
2021-04-20,0.6456461471493617,-0.8266271094052653,-0.5745978106167517
2021-04-21,0.6568810149798303,-0.8422855763470486,-0.5765323779058805
2021-04-22,0.6635543015658623,-0.8473456277099574,-0.5921882631296325
2021-04-23,0.6209887272627892,-0.8346184004814379,-0.5079213056609599
2021-04-26,0.6175512396283115,-0.8349493584579001,-0.5096429291152829
2021-04-27,0.5792332187299389,-0.8225514688414489,-0.47716295756988536
2021-04-28,0.5732166632898641,-0.8186122197735313,-0.4696484327678282
2021-04-29,0.5572436694756311,-0.8085725897642156,-0.42877262998881094
2021-04-30,0.5651087689581351,-0.8220593590207355,-0.4442799267887317
2021-05-03,0.5520391801729236,-0.816449348386048,-0.43174886737262813
2021-05-04,0.5427483278039252,-0.820531185362654,-0.41696878740556875
2021-05-05,0.5355595562013263,-0.8225465330345848,-0.4222141202658278
2021-05-06,0.5418351795272055,-0.8166127717733156,-0.41822353037209686
2021-05-07,0.5414102287439272,-0.817992048093104,-0.41467710534789665
2021-05-10,0.5440088020227097,-0.8238864412550924,-0.421513914418285
2021-05-11,0.5557999902665498,-0.825028871912124,-0.45162141025711505
2021-05-12,0.5892299371155348,-0.8406081378394004,-0.49521004690719583
2021-05-13,0.6006232325573987,-0.8426401562478119,-0.5181034755242472
2021-05-14,0.6086378643771191,-0.8466789665142728,-0.531972295468973
2021-05-17,0.6173618068419277,-0.8523930540495298,-0.5271588435858341
2021-05-18,0.6393360569180901,-0.8486561570968054,-0.5411179651850013
2021-05-19,0.6406682891435335,-0.849795570125007,-0.5455609562496936
2021-05-20,0.6256577652089418,-0.8515879021394027,-0.5350914872088032
2021-05-21,0.5922473327055219,-0.826468353070101,-0.4937729810407079
2021-05-24,0.5870406484772859,-0.8481652588969463,-0.539970801755757
2021-05-25,0.5380447822181154,-0.8471981727071727,-0.5131861048874056
2021-05-26,0.5354662544158435,-0.8449156462053502,-0.5102498550753315
2021-05-27,0.5566318995282763,-0.8351384023730895,-0.5308450916055165
2021-05-28,0.5378276204414877,-0.8298033435440999,-0.5181825048235974
2021-06-01,0.5104316018931325,-0.8239266601742367,-0.49308800085455945
2021-06-02,0.537215797054687,-0.8221482823128764,-0.5110239084227459
2021-06-03,0.5773347089679972,-0.8260671308334628,-0.5260412976634998
2021-06-04,0.5682539644631757,-0.831413433262641,-0.5310637457135594
2021-06-07,0.5829685313181174,-0.8331926880880013,-0.5281009009478405
2021-06-08,0.5867168824942094,-0.8328798142996914,-0.5298010738120199
2021-06-09,0.5953223860843803,-0.8329910654365104,-0.5497636794221767
2021-06-10,0.5772402832393875,-0.8318068416661412,-0.5157666943194519
2021-06-11,0.5763723055384722,-0.8322507536102529,-0.5142907558834995
2021-06-14,0.6053527048922274,-0.8256575607298067,-0.5334717947162654
2021-06-15,0.6025182950356749,-0.8362797157007172,-0.5548107441883294
2021-06-16,0.6408142939710073,-0.8323929194982369,-0.6097201065263145
2021-06-17,0.5834657883269148,-0.8275684409196764,-0.545492602962709
2021-06-18,0.6254033600541824,-0.841116130061961,-0.5859719853150881
2021-06-21,0.6453726229063206,-0.8448867809960994,-0.5997348287302252
2021-06-22,0.6272579631905771,-0.8512989877128126,-0.5886401840735568
2021-06-23,0.6274160683455108,-0.8501641100346731,-0.5845035994779528
2021-06-24,0.6411536294828555,-0.8627157359982957,-0.5792661485683139
2021-06-25,0.6506859301297125,-0.8637136329423225,-0.5811048376289649
2021-06-28,0.6360513403821575,-0.8659593059395513,-0.5760201731339553
2021-06-29,0.6376921993074817,-0.8780740616560372,-0.5752744720840645
2021-06-30,0.6373227490315081,-0.8780194495802723,-0.5751365416748792
2021-07-01,0.6405209976243437,-0.8780236462453588,-0.5744534348430361
2021-07-02,0.6339862833628043,-0.8711050579861074,-0.5748918415092676
2021-07-06,0.62775735267665,-0.8785259460267608,-0.5807596022815575
2021-07-07,0.6289245068043304,-0.8765828919523526,-0.5800668325916669
2021-07-08,0.6509961636857645,-0.8805153343960479,-0.6041553369826391
2021-07-09,0.6739711609577379,-0.8837237903675013,-0.6300948008181764
2021-07-12,0.6879305613848263,-0.8853527727202315,-0.6301455651884079
2021-07-13,0.689174924911884,-0.8853833762402339,-0.6295734554697668
2021-07-14,0.6887795351602566,-0.8831282685878489,-0.6255673730445775
2021-07-15,0.6736791600532273,-0.8851634370713045,-0.6218430232998646
2021-07-16,0.6740525643372328,-0.8847811405057637,-0.6214397666645322
2021-07-19,0.6969720999546436,-0.8908152592136626,-0.6557680325311155
2021-07-20,0.7045960704280084,-0.8984617324451446,-0.6723856092283743
2021-07-21,0.7107891305772542,-0.9005626921033183,-0.6811655768363751
2021-07-22,0.709491351277184,-0.8990663937087947,-0.6821455676285962
2021-07-23,0.7038099889106418,-0.8875779563524397,-0.6821097937193206
2021-07-26,0.7012521798659722,-0.8910525291192419,-0.6914880759814087
2021-07-27,0.6943626637532648,-0.8905154649976619,-0.6848273294392615
2021-07-28,0.6943330812307954,-0.8886202551039163,-0.6818960512092885
2021-07-29,0.7135124713707004,-0.8870068784352053,-0.6955192439075505
2021-07-30,0.7196917409033746,-0.8895611744289083,-0.6961050896773838
2021-08-02,0.7137172754624997,-0.8956316289499024,-0.6994057055157691
2021-08-03,0.7172547033376323,-0.895902887504989,-0.7035784282118118
2021-08-04,0.7290643654244776,-0.8914893379641001,-0.7055407083602585
2021-08-05,0.7232290116206662,-0.88722218624921,-0.6946697389903944
2021-08-06,0.7229207616623167,-0.8593541486131235,-0.7028640208836595
2021-08-09,0.7088902872159492,-0.8515483957926637,-0.6885187334320563
2021-08-10,0.6965224072303368,-0.8361780887781379,-0.6832901369731009
2021-08-11,0.6977398426623135,-0.8353864032670059,-0.6920662100536121
2021-08-12,0.6884602675135583,-0.8426935188865956,-0.6906928909105652
2021-08-13,0.6835819707531379,-0.8426969876253768,-0.6910981920702585
2021-08-16,0.6960453956951546,-0.8356774568496641,-0.7002140794908273
2021-08-17,0.7054154876611308,-0.8403613854458465,-0.7043628685676786
2021-08-18,0.7142329253514875,-0.8476241039775833,-0.7100439834481256
2021-08-19,0.7086550636219612,-0.8399180594043859,-0.7154164511705503
2021-08-20,0.7104430951484455,-0.8490694907911039,-0.7148883832812349
2021-08-23,0.7203426115388435,-0.86080179354733,-0.7114954248005889
2021-08-24,0.7192557124030637,-0.8640444634431993,-0.7116466224518608
2021-08-25,0.7208740845433693,-0.8640675121817577,-0.7222493984629119
2021-08-26,0.7203616901634781,-0.8685220768523718,-0.7229599061432911
2021-08-27,0.7336684312045278,-0.8713564717740078,-0.7331690584348703
2021-08-30,0.7229864897924938,-0.866697402358033,-0.7309769901677506
2021-08-31,0.7217277551609009,-0.8692035643645999,-0.7367747517200052
2021-09-01,0.7213203854671529,-0.866168073488959,-0.730523916145001
2021-09-02,0.720590456785394,-0.8645494899440529,-0.7282224122627788
2021-09-03,0.7378738802830571,-0.8671192800523359,-0.7681463973348075
2021-09-07,0.7401579841099815,-0.8705175535242786,-0.7691415314953599
2021-09-08,0.7489511181791083,-0.8723483096211765,-0.7696549011054695
2021-09-09,0.7435971986994957,-0.8726584201993808,-0.7697008496781244
2021-09-10,0.7490126385164718,-0.8782582936624204,-0.7714182333044117
2021-09-13,0.7840962225681586,-0.876327610668768,-0.8249131416512115
2021-09-14,0.7663169188024143,-0.8625879408548683,-0.8047856969370012
2021-09-15,0.7509706201504791,-0.858971616115761,-0.7974560375053256
2021-09-16,0.7552014690606756,-0.856213482408233,-0.8078444710978607
2021-09-17,0.7496500248200517,-0.8686358425607076,-0.8007786310169354
2021-09-20,0.7706675634166408,-0.8853086005775073,-0.8199088309280593
2021-09-21,0.7718877540099142,-0.8748083600291389,-0.8141042529015095
2021-09-22,0.7875080159714489,-0.8795477410588595,-0.8243432784130925
2021-09-23,0.8001695852924439,-0.8865391924987969,-0.831711367669928
2021-09-24,0.8003168215260379,-0.8848008251111742,-0.8313451598508845
2021-09-27,0.7805653241343613,-0.8857416180491384,-0.8187489289487144
2021-09-28,0.7908467329791944,-0.9027164666449836,-0.8244518798930526
2021-09-29,0.7984595448195667,-0.8998570085309308,-0.8257531663251264
2021-09-30,0.8069779165862841,-0.8797878067075563,-0.8127884509169653
2021-10-01,0.8086039819643007,-0.8745802028489373,-0.8065193463750274
2021-10-04,0.7995951196460495,-0.8628228460068386,-0.7993045990257256
2021-10-05,0.8057343028967502,-0.8634819517867226,-0.8022913495594224
2021-10-06,0.8059378539199893,-0.8633089825980889,-0.8056011176041155
2021-10-07,0.809653918520298,-0.8653949849561675,-0.8153346900706478
2021-10-08,0.8104242638752859,-0.8615559638472148,-0.8194704316440165
2021-10-11,0.809307362654288,-0.85687215068816,-0.8144672632621477
2021-10-12,0.7929956976549014,-0.8470047759632621,-0.7800276662674508
2021-10-13,0.7709732648100526,-0.8362021227399482,-0.7556498958288558
2021-10-14,0.7762541103975643,-0.8366299687950767,-0.7542289411426183
2021-10-15,0.7942825526122486,-0.833939356601705,-0.7414963442200441
2021-10-18,0.8031285126733126,-0.8467835039354498,-0.7394134120991923
2021-10-19,0.805320573112433,-0.8407069559355488,-0.7361707555593918
2021-10-20,0.8075546358729947,-0.8390036037838237,-0.7384946480529235
2021-10-21,0.8046570293612655,-0.8424513729584056,-0.7358760963566395
2021-10-22,0.7933940508001122,-0.8410289472458126,-0.7157277840824023
2021-10-25,0.7863816320893979,-0.8403823831025714,-0.7078880751812308
2021-10-26,0.7859828697190805,-0.8402237780342194,-0.7093028675082386
2021-10-27,0.7780852508648282,-0.8385366234196424,-0.7039968742013901
2021-10-28,0.7814712377542615,-0.8423465599039136,-0.709805069945584
2021-10-29,0.7744235473558546,-0.8390114476883377,-0.7092545616698032
2021-11-01,0.7903706843411376,-0.8400850963257132,-0.7124166566090491
2021-11-02,0.791332935204442,-0.8417811732145583,-0.711800837685184
2021-11-03,0.7954663123675492,-0.8437871810344161,-0.7128360952944521
2021-11-04,0.7712598379183638,-0.8355081936904238,-0.7102074565550048
2021-11-05,0.7703809578720209,-0.8182378807861866,-0.7046855295429244
2021-11-08,0.7751192673244878,-0.8188710375402698,-0.7049883004325003
2021-11-09,0.7780949646108224,-0.8213538791046929,-0.7064692073060742
2021-11-10,0.7729379056092063,-0.8172702142512109,-0.7030982974255204
2021-11-11,0.7649894922763619,-0.805914881873069,-0.6936130607620851
2021-11-12,0.7679242593165017,-0.8186888537329657,-0.6845224809474677
2021-11-15,0.7661486271248842,-0.8215493393357813,-0.6896626216727402
2021-11-16,0.7606490249365141,-0.8153144214182163,-0.6870691936401253
2021-11-17,0.7609312315419802,-0.8161649695502368,-0.691379724615043
2021-11-18,0.7591872051995849,-0.8119313172200856,-0.6909660633962904
2021-11-19,0.7555194875505488,-0.8093719766002785,-0.6906048094140526
2021-11-22,0.7234336037654767,-0.8055097931400442,-0.6514728567071147
2021-11-23,0.7410403879733922,-0.8045164424627744,-0.6690305996841301
2021-11-24,0.738487876940434,-0.8053637457312351,-0.6661114348450686
2021-11-26,0.7835926533650225,-0.8175769746951891,-0.7313448689609122
2021-11-29,0.7740378529426956,-0.8139782769821324,-0.6831253317509783
2021-11-30,0.7957477689711906,-0.8343217669890572,-0.7143457311229653
2021-12-01,0.7987935352155633,-0.8391456767951377,-0.7194083871372905
2021-12-02,0.8103090961497772,-0.8422775180653209,-0.7239880518897011
2021-12-03,0.8183338670031854,-0.8445383062559115,-0.7372075023273186
2021-12-06,0.8208744432719957,-0.8485255646919609,-0.7410794144771687
2021-12-07,0.8276815887960874,-0.8605736731280368,-0.7485997215908052
2021-12-08,0.823850350332214,-0.8568924527628011,-0.7366882892143318
2021-12-09,0.8211172554512575,-0.8561831617643811,-0.7352404775039745
2021-12-10,0.8152416722156413,-0.8597276775560403,-0.7296886956320514
2021-12-13,0.8207359460678678,-0.8574158567764141,-0.7331655828904787
2021-12-14,0.7944735898240883,-0.8461772491735373,-0.7104486915614237
2021-12-15,0.7849150591874999,-0.8547258882367963,-0.7123911935629842
2021-12-16,0.755204471702042,-0.8542113798356816,-0.6899476345627161
2021-12-17,0.7559775938647825,-0.8499758974571793,-0.6796568618720967
2021-12-20,0.7636255906218852,-0.8504683369748727,-0.6784985365487749
2021-12-21,0.7895405611152507,-0.8480116429592844,-0.6923740624833402
2021-12-22,0.7841240813917826,-0.8409863565512865,-0.6809625285429218
2021-12-23,0.7852581687640271,-0.8410749167528971,-0.6822248986849814
2021-12-27,0.7795547485056717,-0.8494272508581264,-0.6913383216442475
2021-12-28,0.7744143878716255,-0.847023094387626,-0.6889781657077381
2021-12-29,0.7757957496445246,-0.8516512968643177,-0.6849740180387075
2021-12-30,0.7721946189184984,-0.8509118370601814,-0.6867089994318409
2021-12-31,0.7717240569626251,-0.8484695095394506,-0.6862525222709915
2022-01-03,0.7709858987835309,-0.8484436746057699,-0.6861696817843657
2022-01-04,0.7419649981466319,-0.8515100685679342,-0.6594738420243516
2022-01-05,0.7425421509965765,-0.8559340845351248,-0.6695085988287689
2022-01-06,0.7271515058199545,-0.8598489956019386,-0.6591799787679082
2022-01-07,0.7162488293155521,-0.8509934315884423,-0.6634732808197478
2022-01-10,0.7061315820684746,-0.8495579252879433,-0.6543040108657099
2022-01-11,0.7058385251785657,-0.8549419098562375,-0.6641214770094341
2022-01-12,0.7061752930386429,-0.8546966833686902,-0.6647503198577798
2022-01-13,0.6976917880125822,-0.8605639861320675,-0.6670867709180528
2022-01-14,0.6936140306012561,-0.860404375821787,-0.6615092356344926
2022-01-18,0.7138368489426324,-0.8641406352785225,-0.6775074919121148
2022-01-19,0.7290842239280658,-0.8621752377262837,-0.6886065458193581
2022-01-20,0.7303266501498389,-0.8621303488040263,-0.6911538898233818
2022-01-21,0.7443440544560004,-0.8688988893539207,-0.7056630006570812
2022-01-24,0.7477067229817496,-0.8620744000111936,-0.7063260971103259
2022-01-25,0.7280009573478621,-0.8525675565069223,-0.7046989859313767
2022-01-26,0.7292100347440936,-0.8538789842722291,-0.7023100073730143
2022-01-27,0.729747976925709,-0.853179122885217,-0.7010215066298306
2022-01-28,0.7327406722807271,-0.8477901305816677,-0.7073318198782516
2022-01-31,0.73511920259511,-0.8501433416802191,-0.71126516554304
2022-02-01,0.7538058084124689,-0.8542969198587889,-0.7208176378650812
2022-02-02,0.7554415104928947,-0.8604934326026804,-0.7243058742905737
2022-02-03,0.7550462668810807,-0.8696267483961584,-0.7283349875433021
2022-02-04,0.753576165123611,-0.8700432990887406,-0.728926562277585
2022-02-07,0.7520028193761797,-0.8673543608182713,-0.7288410212714274
2022-02-08,0.7550918004724397,-0.8689290933368262,-0.7316166218449822
2022-02-09,0.7545673779549268,-0.8660364710564844,-0.733614440192049
2022-02-10,0.7537095984216792,-0.8712313761116772,-0.733997357889785
2022-02-11,0.7637738160260548,-0.8794430248445548,-0.7429466640294611
2022-02-14,0.7637288931416659,-0.8792545779614974,-0.7395716132331076
2022-02-15,0.7729996338432533,-0.8849826264912026,-0.7456627066585035
2022-02-16,0.7763739015417431,-0.8837514196648976,-0.7460443949068357
2022-02-17,0.7986159224802294,-0.889396194240793,-0.7711765329825441
2022-02-18,0.8019326466780718,-0.889475970388869,-0.7726269046171425
2022-02-22,0.8029563570460577,-0.8835699046060306,-0.7721632468067199
2022-02-23,0.7975029764981401,-0.89636329881549,-0.7476883169994817
2022-02-24,0.7670872188305865,-0.9031744815522446,-0.7641023484000925
2022-02-25,0.7717174641856295,-0.8965734529974183,-0.7351336993700234
2022-02-28,0.7635330258689438,-0.8916572083032539,-0.735160381849205
2022-03-01,0.754741314922153,-0.8898688658148466,-0.7498831231394603
2022-03-02,0.7643440471016751,-0.8963564640494449,-0.748328961135735
2022-03-03,0.7607342468039869,-0.8951978369414781,-0.7439123149747767
2022-03-04,0.7514220403621243,-0.8901394978989227,-0.7381723286623602
2022-03-07,0.7793472047037319,-0.8959226224940375,-0.7604287245483581
2022-03-08,0.7795142490589717,-0.8908344288293792,-0.7587694805214034
2022-03-09,0.8003914915809162,-0.8804843308766227,-0.7596444850983651
2022-03-10,0.7992405906987741,-0.8696639390282283,-0.7443504766937196
2022-03-11,0.8036371134881993,-0.8682493208238685,-0.7477930792683649
2022-03-14,0.8001008936848079,-0.8503333021225902,-0.7089452704973996
2022-03-15,0.8126612287256605,-0.8210162341703154,-0.7134313129016425
2022-03-16,0.8225507743338234,-0.8289079708417426,-0.7344328188541182
2022-03-17,0.8232396939585573,-0.8179017528694329,-0.7285776523960781
2022-03-18,0.8164090456529018,-0.8176614654891577,-0.7202166214604904
2022-03-21,0.8162933798885804,-0.8113770063665106,-0.7185670394827304
2022-03-22,0.8185321627784905,-0.8098194654953381,-0.7165775590224798
2022-03-23,0.8203736416431744,-0.8034737390826401,-0.7041850170988463
2022-03-24,0.8189645901158407,-0.8007975274308005,-0.706195152305301
2022-03-25,0.8196006148223797,-0.8002782465282503,-0.7051683474713831
2022-03-28,0.8153544277849306,-0.7955060266796479,-0.705724698655839
2022-03-29,0.8141787726817618,-0.7976002311959398,-0.7074246281109633
2022-03-30,0.8139495524247822,-0.7966567139994651,-0.7047437889825019
2022-03-31,0.8337468470388164,-0.7915562796458407,-0.708149264340369
2022-04-01,0.8321871811039819,-0.7848771400170782,-0.7012102076332133
2022-04-04,0.8353908416863856,-0.7867662763556647,-0.7019908684700041
2022-04-05,0.8430893681571501,-0.7943054179961808,-0.700910020064475
2022-04-06,0.8435309256365154,-0.7836127631727728,-0.6953401281689691
2022-04-07,0.8405528231908393,-0.7819687856119395,-0.6917217963217546
2022-04-08,0.8360698773479651,-0.7814425521098208,-0.6840722189403761
2022-04-11,0.832195008486797,-0.7809154594505217,-0.6845659787062985
2022-04-12,0.8338073112222496,-0.7791015283861942,-0.6834658404138559
2022-04-13,0.826471365570167,-0.7760878007966387,-0.672235818715106
2022-04-14,0.8264556486592554,-0.7737661088261172,-0.6723902109151857
2022-04-18,0.8262899557656894,-0.7711253233147356,-0.6695631995681213
2022-04-19,0.823516718875159,-0.7608573768512491,-0.6584093755301256
2022-04-20,0.8207719582934705,-0.7643509527475401,-0.6612032969065542
2022-04-21,0.8333001996188545,-0.7660874046686823,-0.6601465622998176
2022-04-22,0.8455763548365922,-0.7638735539443365,-0.664914238464475
2022-04-25,0.8450349569824204,-0.7637690166824153,-0.6626938293564064
2022-04-26,0.8526760024401692,-0.75858501882874,-0.6642656486595669
2022-04-27,0.8517473914040395,-0.74467000024757,-0.6559545728769388
2022-04-28,0.8506844178471252,-0.748681518083515,-0.6535782871095491
2022-04-29,0.8621692453456502,-0.7452539260255551,-0.6588931187151149
2022-05-02,0.8660793673715401,-0.7336229952174894,-0.6647180810611585
2022-05-03,0.8669322760802395,-0.7340424620410674,-0.6617108043141195
2022-05-04,0.8764766512323793,-0.7507270836737826,-0.677346672675934
