date,SOXL,SOXS,UVXY
2022-12-12,0.03276558880623115,-0.04905966885348338,
2022-12-13,-0.00635302698760025,,
2022-12-14,-0.0800000000000001,0.09123359253327129,
2022-12-15,,0.03207978823974292,
2022-12-16,0.012818671454219109,0.004172991738514525,
2022-12-19,-0.006791044776119472,0.05000000000000025,-0.0012301974926004523
2022-12-20,-0.009398496240601639,0.01635528732616123,-0.016734693877550916
2022-12-21,0.007553171466215062,0.0018812989921612126,0.005639534883720903
2022-12-22,,-0.03477147162230036,-0.03600000000000004
2022-12-23,0.027231404958677742,-0.021381174735807324,-0.03724137931034483
2022-12-27,-0.0037711864406779014,0.008798654493032127,-0.014730059212817887
2022-12-28,-0.00320441988950285,0.02071217731612192,0.03867129570099863
2022-12-29,0.007018301016266499,,0.0014727540500736377
2022-12-30,0.01999999999999994,-0.023349561830574454,0.0016874795777749967
2023-01-03,,0.04999999999999991,
2023-01-04,0.051988011988011916,3.469446951953614e-18,
2023-01-05,0.0026262626262626154,0.020000000000000077,
2023-01-06,,-0.08000000000000015,
2023-01-09,-0.04451750640478232,,
2023-01-10,0.03503784714311019,-0.036404098623118886,
2023-01-11,0.049999999999999954,-0.042656042496679966,
2023-01-12,,-0.026200482259731393,
2023-01-13,0.020000000000000066,-0.00898056597340607,
2023-01-17,0.007704667176740555,-0.00872924568935569,
2023-01-18,-0.03676829268292685,0.03728048372027439,
2023-01-19,0.012950819672131273,0.0017881101087208976,
2023-01-20,0.0317944397641114,-0.08000000000000008,-0.010869565217391306
2023-01-23,0.018584097175646616,,-0.0018577075098814306
2023-01-24,-0.014413177762525795,0.037161365456001016,
2023-01-25,0.05597201191193324,-0.056051364365971135,-0.05919385796545108
2023-01-26,,-0.04933389902418325,-0.027020690463630537
2023-01-27,0.027742003367003505,-0.01701619778346125,
2023-01-30,-0.019432375613174506,0.022987622705932548,-0.009784735812133074
2023-01-31,0.019999999999999993,-0.010218358269308473,-0.014198782961460448
2023-02-01,0.051010362694300655,-0.04617922425323244,
2023-02-02,0.00483171705647439,0.0020734908136482866,
2023-02-03,-0.050219526285384036,,0.002936760602130266
2023-02-06,-0.026886674968866705,0.049999999999999975,0.018217468805704132
2023-02-07,0.006754370047783391,-0.0800000000000001,-0.03786720321931587
2023-02-08,-0.028840494408475484,0.022170874594819538,0.050000000000000114
2023-02-09,-0.07999999999999996,0.05063829787234036,0.04999999999999998
2023-02-10,0.00381194409148669,0.008520840589806122,-0.012805935460802643
2023-02-13,0.02612247626688046,-0.012177301509985387,-0.0129007633587787
2023-02-14,0.05026570048309201,,
2023-02-15,0.04202942668696087,-0.0383203328133125,-0.022727272727272728
2023-02-16,-0.015457853244390626,0.05000000000000012,0.00014198782961456421
2023-02-17,0.00037844772289927567,0.01647020665369297,
2023-02-21,-0.05548205489092191,0.04406798359016799,
2023-02-22,-0.008388928317956072,0.030021000020999937,-0.032704174228675234
2023-02-23,0.05000000000000001,-0.02568265682656826,0.050000000000000086
2023-02-24,0.028565156378086324,-0.006587615283267457,-0.020291409671940645
2023-02-27,-0.0015277357182753824,0.010000000000000033,0.01861840287372206
2023-02-28,-0.0016506915917525976,6.765421556309548e-17,-0.010020040080160322
2023-03-03,0.02561736579491814,,
2023-03-06,-0.06521008403361356,0.03,
2023-03-07,-2.0816681711721685e-17,0.010511443549418199,
2023-03-08,0.030000000000000072,-0.028943560057887115,
2023-03-09,-0.07000000000000009,0.05162790697674417,
2023-03-10,,0.0528972823583604,
2023-03-13,0.0509123584651011,1.3010426069826053e-16,
2023-03-14,-0.0159758551307847,0.049999999999999795,0.017418966410439444
2023-03-15,0.05000000000000005,-0.016318453750575328,0.05298289600714713
2023-03-16,0.022152273338713918,-0.06000000000000003,
2023-03-17,0.021421568627450902,0.02039678095119555,0.050000000000000024
2023-03-20,0.05000000000000021,-0.03161725067385441,
2023-03-21,0.024652406417112475,-0.029999999999999916,-0.02663585951940853
2023-03-22,6.418476861114186e-17,0.0026074498567335274,1.0408340855860843e-16
2023-03-23,-0.013696275071633256,0.050000000000000086,0.051807859333598404
2023-03-24,-0.007259528130671565,0.00020019147814671033,
2023-03-27,-0.009559902200489093,-0.003127133038081102,-0.03167315175097277
2023-03-28,0.03583657587548646,-0.0274027402740274,-0.014835785319344305
2023-03-29,0.04999999999999991,-0.049670079635950035,-0.02526315789473684
2023-03-30,-0.008123885105842363,0.016928104575163402,-0.010000000000000009
2023-03-31,0.011288787548329446,-0.011445783132530122,-0.007202647459606813
2023-04-05,,-0.007227425135853793,
2023-04-10,0.030000000000000037,,
2023-04-11,-0.006433353621424182,0.01999999999999999,
2023-04-12,,0.025914062908881586,
2023-04-13,0.015535290206136657,-0.022928608650338717,
2023-04-14,-0.0025673940949936407,0.0011375402773250512,
2023-04-17,0.0181609953568981,-0.010385027340887292,
2023-04-18,-0.0018987341772152616,0.006364955033362452,
2023-04-19,0.026160433988782532,-0.001466982997231997,
2023-04-27,,,-0.005305039787798409
2023-04-28,,,-0.027100271002710025
2023-05-01,0.010000000000000063,-0.005944195316392552,0.05
2023-05-02,,,0.00028277634961448514
2023-05-03,,,1.3704315460216776e-16
2023-05-05,,,-0.01881720430107527
2023-05-08,0.030000000000000096,-0.02035749751737835,-0.02185792349726776
2023-05-09,-0.0034910006581394654,0.007583075752761169,0.009239708917128173
2023-05-11,,,-0.04573065902578802
2023-05-17,,,-0.020771513353115726
2023-05-18,0.01000000000000008,-0.026812918951858625,
2023-05-19,0.00828080229226384,-3.9976807348508087e-05,
2023-05-22,0.019270355929498394,-0.007389162561576354,
2023-05-23,,,0.0193048128342247
2023-05-24,,,0.013171942892613343
2023-05-25,,,0.009710144927536243
2023-05-26,,,0.05000000000000003
2023-05-30,-0.044291901255954905,0.042216440204298,
2023-05-31,-0.021021897810219195,0.014338412651371209,
2023-06-01,0.006124986124986161,-0.04000000000000003,
2023-06-02,,0.009873417721518956,-0.03612403100775204
2023-06-05,-0.009891662741403713,0.014710537613504873,-0.023076923076923075
2023-06-06,0.0022433766495419125,0.013471074380165135,-0.05276595744680862
2023-06-07,-0.025971520440973818,0.03336138701443127,-0.0052571742529901565
2023-06-08,0.020660813744926072,-0.02445193929173693,
2023-06-09,-0.019736842105263126,0.027983260194057245,
2023-06-12,0.009999999999999969,-0.04382775119617225,
2023-06-13,-0.001200966722439037,0.006287660666866819,
2023-06-14,,-0.007875383575180705,
2023-06-15,0.022999977198622765,-0.010162601626016262,
2023-06-16,,0.03510051005100506,
2023-06-20,0.027571833265884124,-0.0166060987590733,
2023-06-21,,-9.1910919936732e-06,
2023-06-22,0.015843810215067842,-0.010958904109589041,
2023-06-28,-0.010483063036254599,0.024258373205741736,
2023-06-29,0.01586243864850834,-0.004628393159466537,
2023-07-10,,,0.0028419123771448035
2023-07-11,,,0.016981869860134863
2023-07-12,,,0.005915492957746498
2023-07-13,,,0.002088877442985144
2023-07-18,0.019999999999999966,-0.028816568047337333,
2023-07-19,-0.017431421446383974,0.01987501562304706,
2023-07-20,-0.02854700854700864,0.01280824356353063,
2023-07-21,0.024706739138157664,-0.019026516451851123,
2023-07-24,-0.0012089671737389937,0.011761682876233998,
2023-07-28,,,-0.009999999999999808
2023-07-31,,,-0.010852885166490963
2023-08-01,,,0.0017070223768789056
2023-08-02,,,-0.0015817864508963792
2023-08-03,,-0.01538213132400442,-0.07000000000000015
2023-08-07,0.003137254901960717,,-0.019441340782122875
2023-08-08,0.04999999999999995,-0.013843321195663236,-0.07999999999999999
2023-08-09,-0.0018947368421053448,-0.0009658336351563808,-0.05000000000000016
2023-08-10,,,0.05344243132670965
2023-08-11,-0.015813953488372088,0.013626003626003708,-0.04098901098901099
2023-08-14,,,0.011155660377358483
2023-08-15,-0.01375616315553551,0.010000000000000077,-1.3877787807814457e-17
2023-08-16,-0.04420503084954919,0.026451141952496954,0.05414027149321282
2023-08-17,-0.01013752455795684,0.0186625840284376,0.03460901554334403
2023-08-18,0.028436939141785002,-0.02775368603642671,-0.049880395215808615
2023-08-21,0.02000000000000004,-0.06311258278145704,0.0017773019271949547
2023-08-22,-0.03791802515137395,0.040607579554948064,0.017156296189576724
2023-08-23,0.017745034442282162,-0.01,0.0009808342728297205
2023-08-24,,0.019944601407124195,0.02469361711331742
2023-08-25,0.053796627491057666,-0.047790928677355266,-0.08000000000000011
2023-08-28,0.01887246714481553,-0.009245879602018172,-0.016207865335737988
2023-08-29,0.010134333467666738,-0.031534391534391644,-0.015062656641604054
2023-08-30,0.004757703618463212,-0.005274261603375528,-0.029696578437701744
2023-08-31,-0.0027956667165894224,0.013922829581993566,0.0011061212930372384
2023-09-01,0.01585578118524677,-0.01148234481567811,
2023-09-06,0.0027628778203492256,-0.007001803379512367,
2023-09-18,0.005084642260063362,-0.002737226277372263,
2023-09-21,,,-1.734723475976807e-18
2023-09-22,,,0.05
2023-09-26,,,0.05000000000000005
2023-09-27,,,-0.05749999999999994
2023-09-28,,,-1.9081958235744878e-17
2023-09-29,-0.019121447028423822,0.03227045387680872,0.05142473118279575
2023-10-02,-2.7929047963226594e-16,0.02015904467517378,3.8163916471489756e-17
2023-10-03,-0.01491237987563609,0.028397834775130165,
2023-10-04,0.032045978122533056,-0.03911111111111111,-1.1796119636642288e-16
2023-10-05,0.02458581483486747,-0.018219578967242456,-0.03123995407577494
2023-10-06,0.006830355092103546,-0.050166358595194055,-0.05085645355850431
2023-10-09,0.04079132337196852,-0.025361781076066927,-0.06443384982121583
2023-10-10,0.004138181034398097,0.010960614793467889,0.010335051546391789
2023-10-11,0.00033214153136793055,0.01754799176600134,2.42861286636753e-16
2023-10-12,-0.018550724637681128,0.02519614272854527,0.05911262798634816
2023-10-13,-0.022626050420168162,0.03459637244378398,0.05494852544642581
2023-10-16,0.016060606060606195,0.0020754716981133126,-0.03331642358909311
2023-10-17,-0.00595622384696716,-0.005545286506469501,2.42861286636753e-17
2023-10-18,-0.000540691642341537,0.007782705099778239,-2.42861286636753e-17
2023-10-19,,0.03744310270626071,0.028484631005922165
2023-10-20,-0.0026530612244895294,0.020000000000000014,-0.017907949790795036
2023-10-23,-0.023647416413373874,0.02159489633173847,
2023-10-24,0.010000000000000083,0.013882248782647155,-0.03527283170591624
2023-10-25,-0.06999999999999995,0.03053705297696552,
2023-10-26,1.734723475976807e-18,0.002791572610985643,0.050000000000000065
2023-10-27,-0.012336401912509879,0.02999999999999997,0.05217513948520119
2023-10-30,0.021594869614046244,-1.0061396160665481e-16,-0.049539842873176254
2023-10-31,0.04203633137764867,-0.00797704447632706,-0.06315661182205978
2023-11-01,0.019999999999999976,-0.04255054432348364,-0.019352037408149593
2023-11-02,0.0055964005360904095,-0.008518518518518517,0.0003278542382411376
2023-11-03,0.010178975253602113,-0.02535747446610973,0.019739002697965958
2023-11-06,0.00330760749724359,0.004893498262482315,-0.00872031475135681
2023-11-07,-0.004879301489470824,0.02442896935933138,
2023-11-08,,-0.00030507091113152716,
2023-11-13,0.020000000000000046,-0.011132344465677835,
2023-11-15,,0.030751445086705114,
2023-11-16,,-0.007636317407484539,
2023-12-12,0.010000000000000049,0.00026425591098745704,
2023-12-13,0.008760847915777472,-0.03594202898550734,
2023-12-14,0.0014874888603980754,,
2023-12-15,-0.014839755580496381,0.035515575790212243,
2023-12-18,0.024297520661157066,-0.020027591456162914,
2023-12-27,,,-0.018561484918793503
2023-12-28,,,-0.00641933352213719
2024-01-09,-0.004510236198637005,-0.01793650793650799,
2024-01-11,0.040351493848857736,-0.02950871632329634,
2024-01-12,0.012142857142857049,-0.007152268021833295,
2024-01-16,-0.01631128583860721,0.050016694490818,
2024-01-17,0.03999999999999994,-0.03554868624420402,
2024-01-18,0.01999999999999997,-0.017042253521126816,
2024-01-19,0.02000000000000004,-0.07999999999999993,0.005136550692106321
2024-01-22,0.02915206331260595,-0.021775944852867962,
2024-01-23,0.020000000000000052,-0.022222222222222223,
2024-01-24,-0.018309819676726097,0.03569892473118287,
2024-01-25,-0.033524264120922714,0.028835725677830944,
2024-01-26,-0.03509433962264158,0.04999999999999989,
2024-01-29,0.02089997613481809,-0.02920253114805651,
2024-01-30,,0.0164772970553317,
2024-01-31,0.062460765501451104,-0.016653544422102116,
2024-02-01,0.04999999999999993,-0.016696840904491306,
2024-02-06,-0.0026635099141756827,-0.008980592876946051,
2024-02-07,0.020000000000000108,-0.008218623481781375,0.0005416544420693489
2024-02-08,0.000670872093796902,0.007811816192560215,
2024-02-09,0.01448082238674048,-0.01262443438914023,
2024-02-12,-0.048858516831182024,0.049999999999999864,
2024-02-13,-0.017620513143068506,0.025106382978723404,
2024-02-14,0.02469940042132542,-0.020393017029988223,
2024-02-15,-0.0016190957312453153,0.007906916373735555,-0.0022446689113356025
2024-02-16,,,0.025405405405405528
2024-02-20,,-0.0018990318990319416,0.015250739598565634
2024-02-21,0.030000000000000072,-0.01738727480995522,-0.004173027989821873
2024-02-23,,-0.009324009324009236,
2024-02-26,0.018260113092649206,0.012525252525252526,
2024-03-06,5.724587470723463e-17,0.014520123839009259,
2024-03-07,0.0037946356176823434,-0.03092783505154639,
2024-03-08,-0.0800000000000001,0.09264133647877573,
2024-03-11,-0.016953379790793536,0.027005988023952068,-0.03816326530612238
2024-03-13,-0.009679500967950156,-0.0007565328804266785,0.009733404425486567
2024-03-14,,0.01932230896219814,6.245004513516506e-17
2024-03-15,-0.01201201201201192,0.020000000000000052,-0.02690607734806647
2024-03-18,-0.03099361896080217,0.02450488262122605,0.010013774104683175
2024-03-19,0.03420907525794286,-0.028130081300812976,-0.010370370370370372
2024-03-20,0.05593433124094634,-0.04240896358543429,-0.03361977988843654
2024-03-21,-0.027469056764831617,0.04999999999999999,0.014513031550068584
2024-03-22,0.030324295587453615,-0.020323719118899894,
2024-03-25,-0.00473402957082464,0.010000000000000057,
2024-03-26,-0.018446180555555587,0.01999999999999995,
2024-03-27,0.030000000000000127,-0.02003003003003006,
2024-04-05,0.01218096074148196,0.008338192419825126,-1.97758476261356e-16
2024-04-08,-0.017392334497888712,0.05000000000000003,-0.0017130307467057519
2024-04-09,0.04044493882091202,-0.02654867256637168,-0.04318840579710158
2024-04-10,-0.004147465437788012,0.05000000000000002,0.050000000000000086
2024-04-11,0.040000000000000195,-0.058292682926829265,-0.08000000000000013
2024-04-12,,0.040000000000000084,8.326672684688674e-17
2024-04-16,0.041759150896872585,-0.02331321996708722,1.196959198423997e-16
2024-04-17,-0.0357751392870667,0.02240693300099247,
2024-04-18,-0.040535307517084285,0.049999999999999906,0.058588025207607454
2024-04-19,-0.07,0.023956399740988545,0.013898511832154382
2024-04-22,0.049999999999999996,-0.02593954432664114,-0.04046543651886547
2024-04-23,0.013489423956821808,0.0018543363679924124,-0.015478149189489315
